video_uid,conversation_uid,conversation_id,level_label,trajectory_type,n_turns,maximum_lag,recurrence_threshold,mean_pairwise_distance,mean_adjacent_distance,temporal_locality_observed,temporal_locality_null_mean,temporal_locality_null_sd,temporal_locality_z,temporal_locality_p_perm,lag_growth_slope_observed,lag_growth_slope_null_mean,lag_growth_slope_null_sd,lag_growth_slope_z,lag_growth_slope_p_perm,lag_contrast_observed,lag_contrast_null_mean,lag_contrast_null_sd,lag_contrast_z,lag_contrast_p_perm,recurrence_determinism_observed,recurrence_determinism_null_mean,recurrence_determinism_null_sd,recurrence_determinism_z,recurrence_determinism_p_perm
hacking,hacking::wired_hacking_15,wired_hacking_15,graduate,joint,22,6,1.0956748412437158,1.2426240026345154,1.1416954346904642,0.08122212972715015,-0.0044945822079422776,0.015518427934501,5.523543512067008,0.001996007984031936,0.05196069996705482,-0.003169282427224459,0.015775366900013972,3.4946878093992506,0.001996007984031936,0.0635144678566848,-0.007322689612992703,0.0223496623102067,3.1694956499332614,0.001996007984031936,0.2222222222222222,0.13410698435812854,0.10500940316720594,0.839117595248001,0.17564870259481039
hacking,hacking::wired_hacking_15,wired_hacking_15,graduate,expert,11,6,1.1624285553969864,1.2792413524927213,1.2071533619992336,0.05635214211377504,0.0019524350135124201,0.018612274165383007,2.922786684576176,0.001996007984031936,0.07744070566912932,0.001024026369943298,0.02305833084472182,3.3140594526892317,0.001996007984031936,0.0830144317988023,0.0022362231553192365,0.03583702136875998,2.2540435995581776,0.005988023952095809,0.0,0.12863333333333332,0.21071978256594795,-0.610447352246463,1.0
hacking,hacking::wired_hacking_15,wired_hacking_15,graduate,partner,11,6,1.0841188328807534,1.1980719142662541,1.1068775140393112,0.07611763462696142,0.0002804163984358825,0.02154288701410402,3.5202903946381596,0.001996007984031936,0.09341765246900578,-0.0003985534645421319,0.027632380454698107,3.3951546840980584,0.001996007984031936,0.0999825775009433,-0.0014255889359836393,0.042050309491419476,2.4115914404296994,0.005988023952095809,0.0,0.13119999999999998,0.21060691000316717,-0.6229615163055522,1.0
hacking,hacking::wired_hacking_16,wired_hacking_16,expert,joint,18,6,0.9008361807891402,1.1559406050678382,1.0427597459256772,0.09791234830401929,-0.0012871352402037146,0.01911312172951023,5.190124614288478,0.001996007984031936,0.07640472979243189,-0.0005796603462403714,0.021577736136035575,3.5677695590180853,0.001996007984031936,0.08680748206308742,-0.003449628906347961,0.028287867510305847,3.190665077053011,0.001996007984031936,0.0,0.08393653846153845,0.09332598210120113,-0.8993908938511793,1.0
infinity,infinity::wired_infinity_12,wired_infinity_12,child,joint,24,6,0.9786566883878263,1.18619515575161,1.0898509923330126,0.08122117423211928,0.0007885277734467617,0.02460118125205642,3.269462780448769,0.003992015968063872,0.07744909920336758,0.0007245331712280305,0.024319510812900944,3.154856469869407,0.003992015968063872,0.11667610552041296,0.0037591451456111327,0.032218823425257524,3.504689134187379,0.001996007984031936,0.2727272727272727,0.1563036405301623,0.1019198566114608,1.1423056906461413,0.13972055888223553
infinity,infinity::wired_infinity_12,wired_infinity_12,child,expert,12,6,0.9596123996542516,1.148476544578031,1.1463503308129759,0.001851334078255995,-4.0684634945927554e-05,0.02442496220136994,0.07746250322122519,0.4431137724550898,0.035106878605136116,-0.000442300395003518,0.02943065985582757,1.2078960911608827,0.12375249500998003,0.0406342090629106,-0.0010232232914305017,0.042258868014868535,0.9857678236834024,0.16367265469061876,0.0,0.09272380952380953,0.1783055383446773,-0.5200276468393696,1.0
infinity,infinity::wired_infinity_12,wired_infinity_12,child,partner,12,6,1.05217085642357,1.2303506621552545,1.2151390630371082,0.012363628992973053,0.0006592190093837918,0.02465010885351131,0.47482183762941127,0.313373253493014,0.0034040481018520123,-0.0003982272467865173,0.029151383191781694,0.13043207327844603,0.46506986027944114,-0.00040833547337792986,-0.0018920891441443163,0.04466601798182055,0.03321884819395109,0.48502994011976047,0.0,0.10832380952380953,0.17448633961274634,-0.6208154160619254,1.0
infinity,infinity::wired_infinity_13,wired_infinity_13,teenager,joint,16,6,0.8080970997974748,1.1281158272048877,1.0598590459239459,0.06050511803389946,-0.005995864619418425,0.034008396369902195,1.9554283574562188,0.03992015968063872,0.07333152942606624,-0.003010226759429678,0.03966472025767191,1.9246765309212024,0.043912175648702596,0.06799910917592211,-0.010529990862952613,0.05255539879693008,1.494215662644003,0.07784431137724551,0.0,0.04338181818181818,0.0815980376513509,-0.5316527140907288,1.0
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,joint,35,6,0.9902159128817661,1.19812456729388,1.0935169623266168,0.08730945664817902,-0.015052784344469078,0.013621839189804474,7.514568302146972,0.001996007984031936,0.07886344887252056,-0.01026193570148693,0.015242367448258723,5.847214015575323,0.001996007984031936,0.07703835164831041,-0.026959602315106773,0.021986089150842884,4.730170666092755,0.001996007984031936,0.12,0.0849799709425936,0.04460951127439696,0.7850350308030762,0.2275449101796407
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,expert,18,6,0.8834683955239792,1.0831969392673007,0.9818530036421879,0.09356002768403704,0.002343796079737482,0.025154188735227134,3.626283978562822,0.001996007984031936,0.029974210754270297,0.001041045298298179,0.029133247902187798,0.9931321613406292,0.15768463073852296,0.0852199909728697,0.0009269477148663985,0.04431812785369961,1.9019991895024655,0.027944111776447105,0.2857142857142857,0.1310790959040959,0.13400875821410937,1.1539185339149627,0.16167664670658682
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,partner,17,6,1.182207012857703,1.289633261134836,1.2557031970845898,0.02630985495860183,-0.001139336195274018,0.01818043123522762,1.509820685699053,0.0718562874251497,0.02944367040014342,6.723352405120231e-07,0.020371309516358543,1.4453169071560976,0.08183632734530938,0.0557384351143253,0.00033244245900288536,0.029106611458183055,1.903553518585398,0.02594810379241517,0.36363636363636365,0.1465037518037518,0.130005050589774,1.6701859723724548,0.06986027944111776
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,joint,27,6,1.0120326305706602,1.2005232433925686,1.0748605375624414,0.10467328018990774,-0.004293194330198737,0.01880130765519954,5.795685944747123,0.001996007984031936,0.08344805669320894,-0.0027566000841621773,0.01843801242429016,4.675376867834489,0.001996007984031936,0.09707009856734694,-0.007405199220611912,0.024618685382727646,4.243739913962191,0.001996007984031936,0.07142857142857142,0.1206434822373349,0.07558486753815283,-0.6511212152871917,0.6387225548902196
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,14,6,0.9574151813018974,1.1486469810261344,1.058016105828393,0.07890228825289469,-0.0012359402746169056,0.024395952462858028,3.28489853591571,0.003992015968063872,0.09984209201928865,1.336548102995283e-05,0.0296487495937555,3.3670467694625548,0.005988023952095809,0.10463382620977568,0.0012811558894766661,0.04263640587311502,2.4240474356087667,0.013972055888223553,0.0,0.15401349206349205,0.16303657656857268,-0.9446560723060475,1.0
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,13,6,1.1466962950112471,1.2497105211042008,1.241154487246897,0.006846412599410656,-6.70397674214549e-05,0.016985288992025352,0.4070258898790594,0.3333333333333333,-0.006000966914738137,-0.00040601256169176957,0.020412557299092547,-0.27409374881681753,0.5728542914171657,-0.013759948929801369,-0.0005302973061435015,0.030186984704447365,-0.4382568101181957,0.6846307385229541,0.4,0.15863809523809522,0.19585343678891598,1.2323598131292242,0.11177644710578842
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,joint,11,6,0.7980246379160829,1.0285228852957986,0.9742373817408858,0.052780063847874925,0.003653417326947503,0.02542749162276553,1.932028815494477,0.027944111776447105,0.06888418178906922,0.002025644142275695,0.03087291373246268,2.165605042211878,0.023952095808383235,0.10901172139012905,0.006385126743520978,0.04394222663763635,2.3354891752050815,0.00998003992015968,0.0,0.13889999999999997,0.2192541429548143,-0.6335114042913461,1.0
internet,internet::wired_internet_12,wired_internet_12,child,joint,27,6,1.022439045764946,1.2310541575675509,1.1394298045766962,0.07442755660067457,-0.0174359868355461,0.01854482809790953,4.953593689368089,0.001996007984031936,0.08744133024724653,-0.012042235439023496,0.0250325636726993,3.9741660896988966,0.001996007984031936,0.09539079818819374,-0.035239435041693926,0.036221709810884004,3.6064071495221217,0.001996007984031936,0.26666666666666666,0.12129438708034533,0.06881576538070051,2.1124851083483147,0.021956087824351298
internet,internet::wired_internet_12,wired_internet_12,child,expert,14,6,0.9033368233228098,1.1718678178420505,1.1220695729492793,0.042494762749328396,-0.0009494421201062548,0.026835412888438433,1.6189132267143846,0.05389221556886228,0.026428275493244117,-0.0015807114356507191,0.0305676669892248,0.916294558520547,0.18962075848303392,0.046539157264652964,-0.002273486705366977,0.04754081726084983,1.0267523105922176,0.1596806387225549,0.0,0.10388571428571429,0.16020550318810586,-0.6484528447423963,1.0
internet,internet::wired_internet_12,wired_internet_12,child,partner,13,6,1.1741178720970005,1.2460195432135908,1.253251571964584,-0.005804105393356185,-0.0036831894524933357,0.050036318873773605,-0.04238752947060862,0.4471057884231537,-0.02192993817962201,0.0005239365271996204,0.06061694567785673,-0.37042240343402844,0.6067864271457086,0.027702111726450207,0.0010597013996522988,0.09265410261940056,0.28754701166593927,0.4091816367265469,0.25,0.18485079365079363,0.16685585559923907,0.39045202288665426,0.3912175648702595
internet,internet::wired_internet_13,wired_internet_13,teenager,joint,15,6,0.9826274313415656,1.2007957648207208,1.0908657649225706,0.09154762459922805,-0.01275148724573927,0.02587751745302698,4.0304914114845705,0.001996007984031936,0.07520518332337929,-0.009823288037083834,0.026260815839592506,3.2378457653348565,0.005988023952095809,0.08399139991819538,-0.021323040203166256,0.032370524338233085,3.2534054444392764,0.003992015968063872,0.0,0.06007676767676767,0.09886820093155432,-0.6076449971852764,1.0
internet,internet::wired_internet_14,wired_internet_14,undergraduate,joint,32,6,1.1115753388938239,1.2740751789671352,1.1384063005226646,0.1064842017834885,0.004203877763168583,0.01356783912173635,7.53843873756299,0.001996007984031936,0.0794203945959251,0.00330012897635624,0.01319871803054782,5.767246898023887,0.001996007984031936,0.11100353494742554,0.008496270492888551,0.018204552994242593,5.6308586366804025,0.001996007984031936,0.10810810810810811,0.14577122715291876,0.07281368889943118,-0.517253274955348,0.6826347305389222
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,16,6,1.0981113800221816,1.2480878239713726,1.1951495085603698,0.04241553710744084,-0.00032651149612606756,0.017237721810194267,2.4795648215119446,0.007984031936127744,0.0360535828196589,-3.665443914574712e-06,0.020082185666400326,1.7954842596591045,0.04590818363273453,0.03238771998563661,0.0008288422370175848,0.029467186935503858,1.0709837290438802,0.15768463073852296,0.0,0.15086818181818182,0.14731911481990578,-1.0240910149549478,1.0
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,16,6,1.187827397092766,1.3118942162701823,1.284915059143402,0.02056504007120652,-0.0007714683144908851,0.014970281703173704,1.4252576410218158,0.08582834331337326,0.02257044655596097,-0.0004130639476730003,0.01638248937093236,1.4029315071257653,0.08782435129740519,0.022866226368402076,0.00017158965442412021,0.024965269287965313,0.9090483444101309,0.1936127744510978,0.0,0.12435959595959595,0.14350317832042433,-0.8665981995319769,1.0
internet,internet::wired_internet_15,wired_internet_15,graduate,joint,15,6,1.0592869632608317,1.2342540367644932,1.1375447103742415,0.07835447445144117,0.0064441661351080995,0.0186421021924984,3.857414124962251,0.001996007984031936,0.07107119976427585,0.005226808066240734,0.020708733229087135,3.1795470524267126,0.005988023952095809,0.09479421662452359,0.015623901615133703,0.027919860624336802,2.8356271571205403,0.00998003992015968,0.5714285714285714,0.1763432178932179,0.1729041295866297,2.284996630675642,0.031936127744510975
internet,internet::wired_internet_16,wired_internet_16,expert,joint,28,6,0.9851776983051249,1.1941650355974223,1.113035113976197,0.06793861753006136,-0.00033658445811280904,0.013473064737449556,5.067533135085243,0.001996007984031936,0.06546031192260272,-0.00027244093170608694,0.015594759456865746,4.2150539760566375,0.001996007984031936,0.08540189577510526,-0.0007168630794021004,0.021045312778105407,4.092063623026854,0.001996007984031936,0.3142857142857143,0.13642376677167697,0.07648183710792981,2.3255449168021642,0.021956087824351298
internet,internet::wired_internet_16,wired_internet_16,expert,expert,14,6,1.071184802252225,1.2412658961322425,1.198705916839684,0.03428756032464464,-9.866116879248454e-05,0.018907780817116738,1.8186280995127755,0.05189620758483034,0.04487408469633869,-0.0005304675228696551,0.022483508049584662,2.019460313714127,0.017964071856287425,0.07014881352965285,-0.0007404861580643177,0.03310842300230495,2.1411258302088862,0.007984031936127744,0.25,0.11993888888888887,0.15810201197459695,0.8226404552777526,0.21956087824351297
internet,internet::wired_internet_16,wired_internet_16,expert,partner,14,6,0.9274251462182234,1.1457825662287853,1.086850031067933,0.05143430952595318,0.002295220020886263,0.021357960885575965,2.3007388096797596,0.015968063872255488,0.07717901075614983,0.0030129180549502955,0.026850770624783044,2.7621588124083423,0.003992015968063872,0.09767800494054624,0.0032060821965830977,0.03723002317538464,2.5375198478636753,0.003992015968063872,0.0,0.14343650793650795,0.16153603636611968,-0.887953618048487,1.0
laser,laser::wired_laser_12,wired_laser_12,child,joint,35,6,0.9158795764288417,1.1505283225386922,1.0948318878738923,0.04840944249151835,-0.05162281047626534,0.01725778945920685,5.7963537684959725,0.001996007984031936,0.061237795350025596,-0.03954224209340453,0.026271775223919182,3.836057387993894,0.001996007984031936,-0.008708688639548323,-0.10948501982041364,0.04158890593493909,2.4231541781483252,0.013972055888223553,0.2641509433962264,0.21085853092430346,0.08351260581862247,0.6381361466275705,0.25948103792415167
laser,laser::wired_laser_12,wired_laser_12,child,expert,18,6,0.9152159323010487,1.1314344453961391,1.0631374026072529,0.06036323453540782,0.0003812486956267738,0.019911404533723625,3.012443734855094,0.003992015968063872,0.06317076340105834,0.0013217905605136286,0.02385339667919691,2.5928790634033523,0.017964071856287425,0.09233489483382684,0.001184647617524426,0.03525644709845504,2.5853497648745405,0.00998003992015968,0.0,0.12799956709956709,0.1239021293550021,-1.033069954212208,1.0
laser,laser::wired_laser_12,wired_laser_12,child,partner,17,6,0.0,1.0400385390751319,0.8867807907751439,0.14735775891177494,0.00021947167712460858,0.08005902917872736,1.8378724891376368,0.033932135728542916,0.18218442450480932,-0.003964173450493183,0.09643150551979641,1.9303711681353775,0.04790419161676647,0.3162473297263191,-0.007417571612933287,0.14032956563420027,2.30646264653135,0.017964071856287425,0.5882352941176471,0.1749949260405917,0.16710751273004826,2.472901195918219,0.03792415169660679
laser,laser::wired_laser_13,wired_laser_13,teenager,joint,26,6,0.9327220293830523,1.1596090096732776,1.0638643839727318,0.08256630028040413,-0.0023116490851357537,0.017614706606570725,4.818584337582909,0.001996007984031936,0.06488677633572819,-0.002291206210170914,0.019662308369172765,3.4165867651238258,0.003992015968063872,0.07700923484921418,-0.007292799937514251,0.027358413465736593,3.081393403616312,0.005988023952095809,0.0,0.0890102390888681,0.06737608455209057,-1.3210954551692817,1.0
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,13,6,0.8706608058177693,1.054453605280483,0.966513148889276,0.08339907602460606,0.0010866488641104763,0.033080824121263244,2.4882217824672606,0.007984031936127744,0.12407310143487657,0.0005794044884451743,0.03939033639806558,3.1351267401843272,0.003992015968063872,0.16803507031628573,-0.0002151592479849549,0.05787495601762299,2.907133605648673,0.001996007984031936,0.0,0.12672857142857144,0.16985027239538553,-0.7461193299329344,1.0
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,13,6,1.0422700199664297,1.2551491421613226,1.2473294139445477,0.006230118759679493,0.0016893830322952355,0.02278052955504362,0.19932529296181076,0.4111776447105788,0.0019669843237428287,0.0013250584317365153,0.025589348391561437,0.02508566776237258,0.48303393213572854,0.004475744738558274,0.0006632030613405162,0.03958037770337871,0.09632403474745788,0.46706586826347307,0.0,0.11189999999999997,0.16873803144260938,-0.6631581454596917,1.0
laser,laser::wired_laser_14,wired_laser_14,undergraduate,joint,14,6,0.9738615848373291,1.2073590287631337,1.1260172639158084,0.06737164580667865,-0.002293242259290761,0.02767568946548503,2.5171870840959554,0.005988023952095809,0.08411133436934527,-0.002375138751949989,0.03356002875293948,2.5770679089099415,0.015968063872255488,0.08933999495208322,-0.00515172532645079,0.04442272002533971,2.1271034332124157,0.01996007984031936,0.0,0.03181111111111111,0.0768929944536972,-0.41370623341072854,1.0
laser,laser::wired_laser_15,wired_laser_15,graduate,joint,24,6,1.0751230783891144,1.2610783073952054,1.1265503293020502,0.10667694250567727,0.004993739066337678,0.017819837042932586,5.706180319963561,0.001996007984031936,0.09380267417092088,0.002957491926177007,0.019829558280997386,4.581301356157821,0.001996007984031936,0.12129592329209271,0.008813285174118625,0.02612836415082211,4.305001165349837,0.001996007984031936,0.5,0.1622278002673655,0.10417769348151051,3.24226989909872,0.00998003992015968
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,12,6,1.0630341364185303,1.2300865058639916,1.129401560132768,0.08185192281294407,0.0011179574684088407,0.027990656119650206,2.884318431101648,0.001996007984031936,0.07095294171897668,0.00046284045608079136,0.03323882825801024,2.120715589482564,0.027944111776447105,0.08692832852750987,0.0023632900584447535,0.04984225877333281,1.6966534131938278,0.03992015968063872,0.0,0.11085714285714286,0.18306445408570482,-0.6055634525599555,1.0
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,12,6,1.1142665253819422,1.3053143155373776,1.2724805812259559,0.02515389122803313,0.0014025296003144568,0.02470918378413625,0.961236187937842,0.17764471057884232,0.01121084576072409,0.0030556736127386928,0.028448377464931437,0.2866656334983726,0.3772455089820359,-0.004353976160096251,0.003555853163173628,0.041979759855658036,-0.18842007077855621,0.5828343313373253,0.0,0.11324761904761906,0.18939444211597176,-0.5979458414005319,1.0
laser,laser::wired_laser_16,wired_laser_16,expert,joint,42,6,1.0714939520682538,1.2467400318457473,1.181315361865424,0.05247659360345147,-0.002230879210624149,0.015381645398397713,3.5566723453249303,0.001996007984031936,0.04776461595940997,-0.001988402756566274,0.015318685848353317,3.2478646803325137,0.001996007984031936,0.05499884428022317,-0.005376227071743074,0.021653384872913524,2.7882509689046415,0.007984031936127744,0.2222222222222222,0.16367830349640605,0.060281843528783255,0.9711700123746667,0.17165668662674652
laser,laser::wired_laser_16,wired_laser_16,expert,expert,21,6,1.1133254194168365,1.2509893101229181,1.2030737262396793,0.038302152940484224,0.0006850540608764388,0.015828208293497514,2.3765860406993444,0.01996007984031936,0.026294071750431556,0.0004251173649036324,0.017864118403237286,1.4480957750951777,0.08982035928143713,0.0789196658057515,0.0005463923581491854,0.025471228984498356,3.0769333311439286,0.001996007984031936,0.125,0.16534260774485232,0.1145223683878891,-0.3522683674180686,0.5129740518962076
laser,laser::wired_laser_16,wired_laser_16,expert,partner,21,6,1.005527175077617,1.233659961061583,1.1317600070084226,0.08259970921442084,0.00045402666419838857,0.027522301966046964,2.9846951992446678,0.003992015968063872,0.0823026833140613,0.0005529974433722615,0.029443659857745223,2.776478408786692,0.011976047904191617,0.08282917169391268,0.0020614365326831986,0.04248902863109162,1.9009080170434203,0.031936127744510975,0.5625,0.1290529313479778,0.11181252725017128,3.8765519330604183,0.001996007984031936
memory,memory::wired_memory_12,wired_memory_12,child,joint,17,6,0.8872373886207633,1.170989177444336,1.108607806186099,0.05327237216178471,-0.01084157150100879,0.02403973218968816,2.666999081225005,0.001996007984031936,0.05705547713911937,-0.007091399145238695,0.027328810177374433,2.3472253591729864,0.017964071856287425,0.06823256772280062,-0.018642584896302085,0.03616270855317296,2.4023408670111954,0.011976047904191617,0.0,0.01301098901098901,0.041959179082046785,-0.31008683429071343,1.0
memory,memory::wired_memory_13,wired_memory_13,teenager,joint,11,6,0.9447191815684046,1.1332086378902029,1.142637754746152,-0.00832072448150778,-0.05418614067870314,0.013798275500223426,3.323996262899135,0.001996007984031936,-0.0036245464422038445,-0.042803873119406886,0.02637415221849122,1.485519851126588,0.07584830339321358,-0.06925263759839961,-0.11509436598371423,0.04028137076155729,1.1380379445543565,0.09580838323353294,0.3333333333333333,0.20166666666666666,0.18562063773572685,0.7093320455784883,0.5588822355289421
memory,memory::wired_memory_14,wired_memory_14,undergraduate,joint,13,6,0.838992369958998,1.029926445987263,0.9738106519304909,0.05448524433507562,-0.004562249456468072,0.02332671232261712,2.531325159537909,0.007984031936127744,0.07727008203130215,-0.00549341389739548,0.030165555144577947,2.743642393850451,0.005988023952095809,0.06430224838658405,-0.006814286254721914,0.04348058735359214,1.6355927775991894,0.05588822355289421,0.0,0.08034523809523811,0.1337312720043174,-0.6007961854475162,1.0
memory,memory::wired_memory_15,wired_memory_15,graduate,joint,15,6,0.9370299695116279,1.1253754541831058,1.0972795420014811,0.024965812144906896,-0.0079199318375743,0.017881988912994435,1.8390428571725528,0.033932135728542916,0.015331880676912752,-0.005388183684591153,0.023304357670472484,0.8891068638101545,0.16167664670658682,0.005025696833254156,-0.01582421313954781,0.03214269563194727,0.6486671252326087,0.2315369261477046,0.0,0.0,0.0,,1.0
memory,memory::wired_memory_16,wired_memory_16,expert,joint,18,6,0.896399532486632,1.1122265059367993,0.9836513740668447,0.11560157142780836,0.0023126179767007154,0.02477943308668434,4.571894484219877,0.001996007984031936,0.0744318605944245,0.0030050980941052105,0.03081890876725983,2.3176278900633505,0.027944111776447105,0.12015603178103851,0.0056516835244352455,0.039599375315144826,2.8915695600079565,0.011976047904191617,0.18181818181818182,0.1422662837162837,0.14685925821187198,0.2693183840329434,0.2894211576846307
moravec,moravec::wired_moravec_12,wired_moravec_12,child,joint,29,6,1.0244695123234924,1.2221784722452218,1.160239442539675,0.05067920202502085,-0.02897009579542863,0.01319310036158685,6.037193353910737,0.001996007984031936,0.03872226974494249,-0.021694988721370066,0.01991408474672599,3.0338958197034676,0.001996007984031936,0.022362870584134775,-0.05852884673798286,0.03016429979156575,2.6817037982342224,0.001996007984031936,0.2857142857142857,0.191120104477935,0.08609642684445364,1.0987004304748853,0.1497005988023952
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,15,6,0.9011122812746185,1.1706892066928762,1.07366489548572,0.08287794117556091,0.0009440694145083707,0.028387166092839828,2.8862997980527174,0.003992015968063872,0.10051167877783032,0.00017925433604498554,0.03220415398953713,3.115511883168318,0.003992015968063872,0.10031997157331851,0.0011918963217187977,0.04565000251680341,2.1714801705676017,0.013972055888223553,0.25,0.13531493506493508,0.15447211581542306,0.7424321491919019,0.16766467065868262
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,14,6,1.0432410586869756,1.2008795188806116,1.245659320668915,-0.03728917104860319,0.0017640288736671728,0.042484821774575195,-0.919227109613098,0.8223552894211577,-0.0631546498300805,0.0010455164532546888,0.048563078402324905,-1.321995400527609,0.9001996007984032,0.0233196442856487,-0.0008765359382104836,0.07575055886794305,0.31941916449805613,0.3852295409181637,0.0,0.109134126984127,0.1495455790176296,-0.7297716702896407,1.0
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,joint,28,6,0.974321324220875,1.217367017391103,1.1403275172326988,0.06328370906869563,-0.013195293392591442,0.019131758642915647,3.997489404331718,0.001996007984031936,0.06605880296974057,-0.010759142579785781,0.022899430146558458,3.354578915627351,0.005988023952095809,0.06912000920219696,-0.026820377886334665,0.03384392251198253,2.8347892314953644,0.00998003992015968,0.30303030303030304,0.17509356706562462,0.08956229620318276,1.4284664572962562,0.09381237524950099
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,14,6,0.981355086881711,1.1737385990216427,1.1144581340514697,0.05050567904947967,0.0005656531389970549,0.02346761144321724,2.128040428456838,0.023952095808383235,0.022437383714639682,0.0007011056715341116,0.027985987173543475,0.7766843423573759,0.2155688622754491,0.04647657671374916,0.00010464801203812324,0.041767119609382446,1.1102496206440384,0.12375249500998003,0.5,0.1431714285714286,0.1609107976846101,2.21755517070996,0.0499001996007984
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,14,6,0.9045534447582315,1.2293285200636586,1.1635006577017983,0.05354782003955416,0.0013846336896564334,0.04231837401454969,1.2326368289094294,0.13373253493013973,0.03520590912028404,0.003847017406484568,0.04798823196523254,0.6534704536837068,0.24151696606786427,0.11495661101475452,0.0035524418663753785,0.07134578115083168,1.5614682094917465,0.06187624750499002,0.2857142857142857,0.12569126984126985,0.15386852928134637,1.0399983454733364,0.15768463073852296
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,joint,19,6,0.8994587048198001,1.1453287004117634,1.057541056056258,0.07664842793509363,-0.0004574044486437767,0.023721903522808903,3.2504066256571362,0.001996007984031936,0.04617258561140688,0.0009375503260848691,0.025985866706734542,1.7407553034819045,0.043912175648702596,0.08305522449480196,0.0021165127145798294,0.03497459270289414,2.314214563348567,0.007984031936127744,0.16666666666666666,0.126698488113194,0.10775473578324142,0.37091806928905957,0.2754491017964072
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,10,6,0.8696075306000396,1.0628225553178114,1.070312626527794,-0.007047339344188774,0.001018115019051139,0.03083374417768491,-0.26157881821816076,0.5708582834331337,0.024672243966173634,0.001192447555755852,0.04222331033533601,0.5560861103485748,0.2834331337325349,0.01829134593327275,-0.0001749555222108068,0.06840997383814362,0.26993580642457765,0.41916167664670656,0.0,0.10143333333333333,0.19976230308355045,-0.5077701436537249,1.0
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,joint,18,6,1.0279836965503666,1.190346249461684,1.0998050867139046,0.0760628790057728,0.000687880039555838,0.020420253416551095,3.6911882251727475,0.001996007984031936,0.06623058760884379,0.0006909598436070628,0.02103424780558156,3.1158531729309287,0.005988023952095809,0.07217553630427842,0.0013715771195162451,0.02936020024070664,2.4115625439977606,0.013972055888223553,0.4166666666666667,0.1873741674991675,0.14401819437507138,1.5921078594440998,0.07784431137724551
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,joint,13,6,0.9089286912707505,1.128437502068242,1.0457585280457458,0.07326854510857639,0.002597547335829301,0.02324076455025716,3.040820693309124,0.001996007984031936,0.051779709018639,0.0010371521142718799,0.027435585839854813,1.8495160701345403,0.041916167664670656,0.06672200078859747,0.0036964952170675347,0.03509165777922751,1.796025310860003,0.033932135728542916,0.0,0.21425,0.19941299283817254,-1.0744034124891149,1.0
nano,nano::wired_nano_12,wired_nano_12,child,joint,22,6,1.0124796924687924,1.2247414180512621,1.171492842301512,0.04347740262959032,-0.021134210353971998,0.014629735828521282,4.416457941612267,0.001996007984031936,0.05635494271409662,-0.016647059645106484,0.02302029368702538,3.1712020424981913,0.003992015968063872,0.04491061140202102,-0.04538709199307058,0.03669951675730076,2.4604602832305247,0.001996007984031936,0.2,0.19421257788740626,0.10550018951958658,0.05485698309119429,0.39520958083832336
nano,nano::wired_nano_12,wired_nano_12,child,expert,11,6,0.8961478097226541,1.1560012120958088,1.00594871005366,0.1298030663567441,-0.0012845294636919908,0.0366396345760136,3.5777539087754304,0.001996007984031936,0.13361720189669968,-0.0027765980949645288,0.04489714356174005,3.037917096086593,0.001996007984031936,0.17022033780704848,-0.0003731576546723554,0.06970919438130478,2.4472165684283405,0.001996007984031936,0.0,0.1504,0.21393206728862393,-0.7030269089911126,1.0
nano,nano::wired_nano_12,wired_nano_12,child,partner,11,6,0.9859336286409852,1.2365350114726872,1.273348843252664,-0.029771766620770634,-8.296102423435459e-05,0.0469719918379756,-0.6320533670137802,0.7065868263473054,-0.048650831190621545,0.0018356227829917733,0.05539087119448311,-0.9114580234051587,0.8163672654690619,-0.012685632060272178,0.002248708830849341,0.08472243324369054,-0.176273748514343,0.6167664670658682,0.0,0.07786666666666667,0.1789125218985393,-0.4352220059299404,1.0
